query-id	corpus-id	score
2559	75636	1
2560	356535	1
2560	241200	1
2560	535817	1
2560	349669	1
2560	424304	1
2560	596714	1
2560	227760	1
2560	40982	1
2560	283736	1
2560	308131	1
2560	36735	1
2560	193449	1
2560	164795	1
2560	411479	1
2561	375706	1
2563	433035	1
2565	219004	1
2565	74648	1
2565	334343	1
2565	561988	1
2565	485478	1
2565	368840	1
2565	517804	1
2570	206285	1
2570	315666	1
2570	400714	1
2570	516782	1
2570	245168	1
2570	334491	1
2570	576890	1
2570	274400	1
2570	519750	1
2570	117801	1
2570	250027	1
2570	209843	1
2570	55513	1
2570	472328	1
2571	195640	1
2572	141738	1
2573	404852	1
2573	402332	1
2575	576985	1
2575	163168	1
2577	85658	1
2577	535972	1
2577	301616	1
2577	205224	1
2578	123971	1
2578	247449	1
2578	212320	1
2578	174987	1
2578	491923	1
2583	504317	1
2585	353653	1
2585	538262	1
2592	309250	1
2594	391251	1
2596	247074	1
2596	465283	1
2596	145614	1
2596	306600	1
2597	310844	1
2597	255731	1
2599	204807	1
2601	458907	1
2601	103130	1
2601	386537	1
2602	325348	1
2602	450933	1
2602	266567	1
2603	361908	1
2603	288438	1
2603	570636	1
2603	592309	1
2604	250603	1
2604	192612	1
2605	455242	1
2605	552586	1
2606	594655	1
2608	466745	1
2608	511515	1
2608	390474	1
2608	443413	1
2608	209865	1
2608	257552	1
2608	52735	1
2609	477657	1
2609	194444	1
2609	75235	1
2609	62576	1
2609	214071	1
2609	219272	1
2609	465950	1
2609	432573	1
2613	168886	1
2615	593197	1
2615	322906	1
2616	430240	1
2616	588591	1
2618	32177	1
2618	196237	1
2618	232262	1
2618	171825	1
2618	569240	1
2618	338784	1
2618	14011	1
2618	56332	1
2618	62162	1
2618	241379	1
2618	437538	1
2618	446196	1
2618	537171	1
2618	37852	1
2618	284386	1
2618	486161	1
2618	366571	1
2618	88190	1
2618	301489	1
2619	62465	1
2619	537068	1
2619	517428	1
2619	233781	1
2619	319786	1
2619	402581	1
2619	584258	1
2620	514129	1
2620	386720	1
2620	366444	1
2620	273390	1
2620	91147	1
2620	581675	1
2620	289002	1
2620	352613	1
2620	269401	1
2620	170871	1
2620	392660	1
2620	470232	1
2620	549868	1
2620	506991	1
2620	348353	1
2620	177362	1
2620	368315	1
2622	61792	1
2623	334542	1
2623	284469	1
2623	429579	1
2623	273575	1
2623	354383	1
2623	367478	1
2623	589515	1
2623	532515	1
2623	596598	1
2624	98018	1
2624	301194	1
2625	313897	1
2626	454208	1
2627	320774	1
2627	337876	1
2627	266629	1
2627	417460	1
2627	443380	1
2630	149198	1
2630	238622	1
2630	7632	1
2631	521933	1
2631	11401	1
2631	193485	1
2632	209754	1
2632	411617	1
2632	50141	1
2632	445943	1
2632	95806	1
2637	530441	1
2637	296571	1
2637	268597	1
2641	129481	1
2641	122542	1
2645	10558	1
2650	81530	1
2650	175367	1
2655	17827	1
2656	333755	1
2657	20076	1
2657	147025	1
2657	407505	1
2657	55920	1
2658	30299	1
2658	287481	1
2658	364269	1
2658	508211	1
2660	97083	1
2663	67045	1
2665	288993	1
2665	360973	1
2665	528558	1
2667	582908	1
2668	237301	1
2668	494211	1
2668	251502	1
2668	298509	1
2668	225106	1
2670	160313	1
2671	237895	1
2671	98372	1
2672	149303	1
2672	68928	1
2672	53031	1
2672	134632	1
2672	427884	1
2672	34626	1
2672	536940	1
2674	219351	1
2674	387304	1
2677	32072	1
2677	68524	1
2678	457022	1
2679	394059	1
2679	29817	1
2679	230566	1
2680	178501	1
2680	248448	1
2680	320442	1
2683	361580	1
2684	212004	1
2684	519692	1
2684	311252	1
2684	272520	1
2684	309395	1
2684	55791	1
2684	414583	1
2684	397262	1
2684	370108	1
2684	4604	1
2686	72672	1
2687	86040	1
2687	293048	1
2687	16562	1
2687	568944	1
2687	521604	1
2688	504243	1
2689	382908	1
2690	591323	1
2691	342694	1
2692	513051	1
2693	546149	1
2693	136040	1
2693	423871	1
2699	41914	1
2702	320587	1
2702	189371	1
2702	26939	1
2702	469519	1
2702	317533	1
2702	526577	1
2702	54960	1
2702	329466	1
2702	133487	1
2702	254493	1
2702	148348	1
2702	404732	1
2703	342485	1
2704	54251	1
2704	124180	1
2704	33441	1
2704	23016	1
2705	514260	1
2705	519418	1
2705	590668	1
2706	509978	1
2706	68462	1
2706	6004	1
2707	308964	1
2707	120271	1
2708	426771	1
2708	174002	1
2708	565782	1
2708	556936	1
2708	399751	1
2708	156672	1
2708	96351	1
2711	31221	1
2714	269169	1
2714	458244	1
2714	117696	1
2714	469835	1
2714	549402	1
2714	310752	1
2715	72168	1
2716	364975	1
2716	315571	1
2716	157548	1
2716	481063	1
2716	44033	1
2717	506065	1
2717	271116	1
2717	362721	1
2717	437871	1
2717	301161	1
2717	163904	1
2717	9737	1
2717	18844	1
2717	261345	1
2717	37960	1
2719	486367	1
2719	18239	1
2720	475457	1
2720	526429	1
2721	523018	1
2721	292351	1
2721	278711	1
2722	414444	1
2725	162875	1
2725	403726	1
2726	9479	1
2726	465819	1
2726	589088	1
2726	117875	1
2726	470692	1
2728	172457	1
2728	123693	1
2730	338582	1
2730	583345	1
2731	90230	1
2733	347010	1
2733	482682	1
2733	211045	1
2733	358196	1
2733	128980	1
2733	519257	1
2733	202179	1
2733	175272	1
2733	145353	1
2733	160474	1
2733	3778	1
2734	11148	1
2734	295738	1
2734	123356	1
2734	373312	1
2734	248349	1
2734	258306	1
2736	372787	1
2736	115702	1
2739	411773	1
2739	139595	1
2739	499606	1
2739	441400	1
2739	66376	1
2739	564860	1
2740	206683	1
2740	514406	1
2740	35875	1
2742	87771	1
2742	550319	1
2743	451360	1
2743	40870	1
2743	353289	1
2743	504178	1
2743	277457	1
2743	270642	1
2745	364802	1
2745	553277	1
2748	141245	1
2748	433166	1
2748	180773	1
2751	469941	1
2751	5840	1
2752	303411	1
2753	430570	1
2753	538843	1
2753	406511	1
2754	195950	1
2756	186185	1
2756	337014	1
2756	467529	1
2756	307411	1
2756	27429	1
2757	8585	1
2758	432550	1
2758	444899	1
2763	581866	1
2763	511678	1
2763	387035	1
2764	195571	1
2764	207531	1
2765	251411	1
2768	2338	1
2768	585511	1
2772	72053	1
2772	156595	1
2772	485318	1
2773	364148	1
2773	224689	1
2773	84200	1
2774	400369	1
2774	218955	1
2774	14219	1
2775	227897	1
2776	346166	1
2776	184365	1
2776	267422	1
2776	50080	1
2779	30770	1
2779	192176	1
2781	108461	1
2786	113284	1
2787	585960	1
2787	78162	1
2787	272695	1
2787	379642	1
2787	403776	1
2787	488326	1
2787	6496	1
2787	31477	1
2787	557532	1
2793	320616	1
2793	436119	1
2794	299971	1
2795	428671	1
2797	110862	1
2798	161062	1
2798	115868	1
2799	464477	1
2799	295793	1
2803	544992	1
2803	556474	1
2803	113543	1
2803	285177	1
2803	506844	1
2803	174099	1
2803	303246	1
2803	327651	1
2804	16745	1
2804	310769	1
2804	316388	1
2804	379368	1
2806	266706	1
2806	12290	1
2806	112411	1
2806	441603	1
2806	576894	1
2806	190264	1
2807	419171	1
2807	507835	1
2813	569917	1
2815	189978	1
2815	29548	1
2816	153231	1
2816	114054	1
2816	214901	1
2816	159245	1
2817	22353	1
2817	14639	1
2818	195526	1
2818	107833	1
2818	23276	1
2818	208219	1
2818	77178	1
2818	165103	1
2819	390981	1
2819	363911	1
2819	94434	1
2819	21626	1
2821	547835	1
2821	526477	1
2821	15163	1
2821	513256	1
2821	408763	1
2821	409927	1
2821	253705	1
2821	15202	1
2821	403934	1
2821	68431	1
2823	570995	1
2824	124191	1
2824	104859	1
2824	469194	1
2824	527698	1
2826	118065	1
2826	235917	1
2826	566493	1
2826	332719	1
2827	78000	1
2827	506766	1
2828	364938	1
2829	48269	1
2830	113189	1
2830	206368	1
2832	463611	1
2832	421503	1
2832	267901	1
2833	163836	1
2833	564548	1
2833	492053	1
2834	529638	1
2835	80894	1
2835	389501	1
2835	500534	1
2837	232717	1
2837	324002	1
2838	106027	1
2838	233794	1
2838	240373	1
2839	115814	1
2839	7399	1
2839	368079	1
2839	72979	1
2839	374737	1
2839	571203	1
2839	270117	1
2839	375242	1
2839	343803	1
2840	296365	1
2840	523864	1
2840	87082	1
2841	440164	1
2841	106070	1
2841	187586	1
2844	535566	1
2845	202645	1
2846	450878	1
2848	103668	1
2848	428513	1
2848	113871	1
2849	268489	1
2851	176836	1
2851	84263	1
2851	311116	1
2851	393467	1
2851	252978	1
2851	580935	1
2853	15169	1
2853	391752	1
2853	363741	1
2853	160140	1
2854	134581	1
2854	571800	1
2854	222392	1
2854	496395	1
2854	386264	1
2854	192428	1
2855	181652	1
2855	191993	1
2855	101490	1
2859	77016	1
2860	262521	1
2860	426639	1
2860	416378	1
2860	158968	1
2861	360264	1
2861	316149	1
2863	236749	1
2863	151033	1
2863	449863	1
2864	459695	1
2864	54275	1
2864	259531	1
2864	484991	1
2864	115484	1
2864	319421	1
2864	221978	1
2864	105787	1
2864	349906	1
2864	14731	1
2864	546261	1
2865	70185	1
2867	294718	1
2867	595261	1
2868	381341	1
2868	451884	1
2868	375657	1
2872	72321	1
2873	597053	1
2873	443014	1
2875	232983	1
2877	116804	1
2877	391146	1
2878	140189	1
2878	122581	1
2878	112369	1
2878	104254	1
2879	594667	1
2879	483218	1
2879	581257	1
2879	570466	1
2879	96396	1
2881	201968	1
2882	118557	1
2882	99279	1
2882	116243	1
2883	20791	1
2883	88952	1
2883	597571	1
2887	96949	1
2887	158426	1
2887	548467	1
2888	181855	1
2888	504384	1
2888	271040	1
2889	271080	1
2890	372014	1
2894	461527	1
2896	121414	1
2897	57517	1
2897	294199	1
2901	295155	1
2902	260817	1
2902	585282	1
2902	245729	1
2904	198730	1
2905	146969	1
2905	479276	1
2905	157157	1
2906	291134	1
2906	501952	1
2906	213609	1
2907	140966	1
2913	162870	1
2913	376987	1
2914	375606	1
2914	517305	1
2915	221058	1
2915	373136	1
2915	268485	1
2915	374474	1
2915	26538	1
2915	486675	1
2918	503381	1
2918	530318	1
2919	62908	1
2919	333583	1
2919	598414	1
2920	333425	1
2920	537371	1
2921	392094	1
2921	8186	1
2921	570248	1
2924	247790	1
2924	19456	1
2924	572069	1
2925	389217	1
2925	504703	1
2926	102379	1
2927	111492	1
2927	140989	1
2927	369730	1
2927	438456	1
2927	139366	1
2929	575876	1
2929	332064	1
2930	494689	1
2930	298729	1
2930	60817	1
2930	41465	1
2930	443087	1
2930	528528	1
2933	28942	1
2933	380474	1
2933	180311	1
2933	324273	1
2933	171253	1
2933	340599	1
2933	522587	1
2933	130439	1
2933	281322	1
2933	322716	1
2933	301609	1
2933	414046	1
2933	488037	1
2933	273617	1
2933	318674	1
2934	367185	1
2934	151002	1
2936	390366	1
2936	101993	1
2936	302823	1
2937	284591	1
2937	385702	1
2937	192652	1
2937	272070	1
2937	325612	1
2937	539680	1
2937	179657	1
2938	434545	1
2938	356835	1
2938	599058	1
2939	120609	1
2939	533122	1
2941	242733	1
2941	349693	1
2943	125098	1
2943	22038	1
2943	590744	1
2943	556465	1
2944	34302	1
2945	349705	1
2945	436875	1
2947	482503	1
2949	406789	1
2949	360925	1
2949	431504	1
2952	65208	1
2952	522486	1
2953	253945	1
2953	450363	1
2953	187405	1
2953	184644	1
2953	175513	1
2953	156337	1
2953	579844	1
2953	167297	1
2953	479206	1
2953	276560	1
2953	501465	1
2953	436051	1
2953	357961	1
2953	53177	1
2953	168905	1
2953	359736	1
2954	392169	1
2955	140562	1
2955	223309	1
2955	379275	1
2955	209218	1
2956	87706	1
2956	435848	1
2956	178668	1
2956	541729	1
2956	294451	1
2956	279912	1
2956	485488	1
2956	139026	1
2956	468777	1
2956	446356	1
2959	178386	1
2960	599015	1
2960	409980	1
2960	87386	1
2960	589416	1
2962	397340	1
2965	204176	1
2965	200468	1
2966	285395	1
2969	45457	1
2969	422750	1
2969	249971	1
2972	309497	1
2972	548067	1
2976	260162	1
2976	116614	1
2976	228111	1
2976	553748	1
2976	381104	1
2976	275334	1
2977	550496	1
2977	375962	1
2977	184081	1
2977	251980	1
2977	85252	1
2978	180834	1
2983	150903	1
2984	434263	1
2984	188129	1
2987	185460	1
2987	74964	1
2987	194217	1
2990	307518	1
2990	377719	1
2990	588569	1
2990	280483	1
2990	493043	1
2990	16747	1
2990	13046	1
2990	118038	1
2991	457013	1
2992	199578	1
2992	416125	1
2992	497060	1
2992	84213	1
2995	133586	1
2995	288391	1
2995	222665	1
2996	498649	1
2997	417446	1
2997	595427	1
2997	108788	1
2997	180185	1
2997	535427	1
2997	208202	1
2999	74709	1
2999	104131	1
2999	31565	1
2999	334750	1
3002	506743	1
3002	115648	1
3004	405115	1
3004	68632	1
3004	418328	1
3004	336277	1
3009	436777	1
3009	411143	1
3009	373375	1
3010	149384	1
3010	318986	1
3010	572363	1
3010	576624	1
3012	257715	1
3012	39585	1
3012	502126	1
3012	545305	1
3012	94886	1
3012	221848	1
3012	430612	1
3012	360811	1
3012	473835	1
3012	77127	1
3012	369496	1
3012	57325	1
3012	230534	1
3012	297102	1
3012	240997	1
3012	102954	1
3012	520149	1
3012	239296	1
3012	475452	1
3012	552678	1
3012	466388	1
3012	389898	1
3012	590994	1
3015	41793	1
3016	397059	1
3016	109459	1
3019	401819	1
3019	295184	1
3019	343872	1
3019	4457	1
3021	578527	1
3021	338663	1
3023	484778	1
3023	333339	1
3023	49966	1
3023	24688	1
3023	308693	1
3024	520584	1
3024	355897	1
3025	405105	1
3025	362933	1
3025	211196	1
3025	138437	1
3026	130503	1
3026	502283	1
3028	55305	1
3028	569940	1
3029	208977	1
3029	314085	1
3030	109540	1
3030	235700	1
3030	391323	1
3030	248108	1
3032	265397	1
3032	312131	1
3032	197782	1
3032	517201	1
3032	36608	1
3034	488870	1
3034	435737	1
3034	255414	1
3034	560710	1
3034	482815	1
3034	339115	1
3035	218622	1
3035	372834	1
3035	122074	1
3035	129439	1
3035	577605	1
3037	390397	1
3037	572654	1
3037	285033	1
3037	331614	1
3037	236778	1
3037	89807	1
3041	322784	1
3041	101764	1
3041	25513	1
3042	84963	1
3044	487728	1
3045	340857	1
3045	386160	1
3045	80007	1
3046	126479	1
3046	311214	1
3047	225522	1
3047	379387	1
3047	51715	1
3047	572563	1
3047	272150	1
3048	306149	1
3048	180733	1
3048	140481	1
3050	517826	1
3052	203544	1
3052	1394	1
3052	209224	1
3053	195113	1
3053	141534	1
3053	70738	1
3055	263361	1
3056	168051	1
3056	228010	1
3056	351926	1
3056	459799	1
3056	106944	1
3056	509761	1
3056	469892	1
3056	39260	1
3056	366286	1
3056	534906	1
3056	460498	1
3056	320583	1
3056	35270	1
3056	91517	1
3056	596791	1
3056	70668	1
3056	440806	1
3056	546831	1
3056	506774	1
3056	477705	1
3056	233349	1
3057	247760	1
3057	441568	1
3057	529032	1
3058	376016	1
3059	473963	1
3059	405166	1
3059	220898	1
3063	200928	1
3063	83331	1
3063	91779	1
3063	393759	1
3063	192529	1
3064	292788	1
3064	294150	1
3066	152563	1
3066	27433	1
3066	148233	1
3066	130350	1
3066	421833	1
3068	377477	1
3068	109675	1
3068	305742	1
3068	117921	1
3068	206830	1
3076	166627	1
3076	304578	1
3083	421803	1
3083	446932	1
3083	176742	1
3083	509650	1
3083	567201	1
3083	250166	1
3084	217749	1
3084	597295	1
3086	153281	1
3088	99751	1
3088	345681	1
3088	357717	1
3089	576931	1
3089	264195	1
3089	583262	1
3089	398131	1
3089	581555	1
3089	556618	1
3089	437902	1
3090	565041	1
3090	97962	1
3090	545719	1
3090	200211	1
3093	181371	1
3093	222703	1
3093	567517	1
3093	491932	1
3093	303367	1
3093	356862	1
3093	488334	1
3093	106161	1
3093	412084	1
3093	402814	1
3093	126743	1
3093	67672	1
3094	28504	1
3094	272137	1
3094	510314	1
3094	426694	1
3094	265013	1
3095	115922	1
3095	292769	1
3097	423438	1
3097	266848	1
3097	387717	1
3097	334077	1
3098	285085	1
3099	487094	1
3099	387700	1
3099	552043	1
3099	370644	1
3099	215214	1
3099	33006	1
3099	44855	1
3099	468894	1
3099	588612	1
3099	219061	1
3100	161020	1
3104	285745	1
3105	193404	1
3105	509430	1
3105	466883	1
3106	586026	1
3107	490888	1
3108	252843	1
3109	577498	1
3109	120288	1
3109	370290	1
3110	475748	1
3110	105011	1
3110	379639	1
3110	114296	1
3111	395011	1
3112	328995	1
3112	413522	1
3112	248962	1
3112	340530	1
3116	476582	1
3118	336441	1
3118	52351	1
3121	411606	1
3122	544857	1
3122	546932	1
3123	467894	1
3123	257163	1
3126	334646	1
3127	206350	1
3127	483232	1
3128	508764	1
3129	224542	1
3129	335237	1
3130	336144	1
3130	210917	1
3130	501395	1
3131	405848	1
3134	184757	1
3134	377444	1
3134	126245	1
3135	165759	1
3136	22562	1
3136	472682	1
3136	184070	1
3137	430071	1
3137	538895	1
3137	577051	1
3138	378384	1
3138	338539	1
3139	497300	1
3140	174310	1
3141	488920	1
3141	43653	1
3142	23675	1
3142	115111	1
3142	324874	1
3143	464537	1
3143	313899	1
3143	46842	1
3144	425308	1
3144	526520	1
3144	292281	1
3145	554654	1
3145	557820	1
3145	2376	1
3146	567608	1
3146	92201	1
3146	281168	1
3146	571433	1
3147	42665	1
3147	282681	1
3150	180592	1
3150	295906	1
3150	147816	1
3151	120981	1
3151	576072	1
3151	268083	1
3151	249179	1
3152	536196	1
3152	15785	1
3152	62346	1
3152	275297	1
3154	484946	1
3154	255777	1
3154	366526	1
3156	478461	1
3156	590384	1
3156	326905	1
3157	15844	1
3157	182217	1
3158	334379	1
3158	187049	1
3159	114435	1
3159	477468	1
3159	466976	1
3164	521249	1
3165	212157	1
3165	327271	1
3165	575933	1
3166	30090	1
3166	481648	1
3166	467581	1
3166	257916	1
3166	85466	1
3166	486245	1
3166	263965	1
3166	5191	1
3167	595309	1
3167	422373	1
3167	213833	1
3167	187155	1
3168	51615	1
3169	248393	1
3169	558233	1
3169	325407	1
3169	178497	1
3169	362874	1
3170	488258	1
3173	191766	1
3174	175522	1
3174	348550	1
3175	125309	1
3178	447222	1
3178	504432	1
3181	245827	1
3181	571690	1
3181	101519	1
3182	521769	1
3183	519173	1
3183	205766	1
3183	468984	1
3183	389718	1
3185	305226	1
3185	444390	1
3188	574696	1
3188	106665	1
3190	593761	1
3190	590233	1
3191	311153	1
3191	236611	1
3191	514375	1
3192	310748	1
3192	333023	1
3192	204677	1
3192	486681	1
3192	355344	1
3192	140016	1
3192	408723	1
3192	554700	1
3192	194730	1
3192	579007	1
3193	488609	1
3193	334810	1
3193	85214	1
3194	102682	1
3194	162940	1
3195	122986	1
3197	204202	1
3198	564436	1
3198	187633	1
3198	597135	1
3198	301480	1
3198	245250	1
3199	270866	1
3199	479918	1
3199	349660	1
3199	528840	1
3202	447576	1
3203	154774	1
3203	262960	1
3204	77304	1
3204	539570	1
3204	205217	1
3204	465732	1
3205	144190	1
3205	38424	1
3206	420622	1
3206	535015	1
3207	300107	1
3207	256476	1
3207	95869	1
3207	26837	1
3207	218139	1
3207	279693	1
3207	5744	1
3209	405283	1
3210	99233	1
3210	15841	1
3211	48404	1
3214	425726	1
3214	368336	1
3215	306201	1
3215	420118	1
3215	212110	1
3215	184800	1
3215	433730	1
3215	289801	1
3215	440882	1
3216	385344	1
3216	374642	1
3216	284539	1
3218	187734	1
3218	563812	1
3222	350315	1
3224	187085	1
3224	579063	1
3224	474816	1
3224	253492	1
3224	507408	1
3225	358768	1
3225	138419	1
3225	288701	1
3225	18257	1
3225	518681	1
3227	457667	1
3227	402174	1
3227	7774	1
3227	284526	1
3227	400859	1
3227	268035	1
3227	591130	1
3227	473644	1
3227	76782	1
3227	71986	1
3227	447597	1
3227	492735	1
3227	144894	1
3227	261378	1
3227	309853	1
3227	259463	1
3227	590375	1
3228	503062	1
3228	275171	1
3228	485972	1
3231	581755	1
3231	356129	1
3232	140653	1
3233	151971	1
3233	222693	1
3233	321807	1
3233	392806	1
3233	474318	1
3233	513642	1
3233	329270	1
3233	384662	1
3233	526114	1
3233	458427	1
3234	503723	1
3234	497599	1
3234	321490	1
3234	385736	1
3234	116694	1
3234	191508	1
3234	526169	1
3234	91926	1
3234	366869	1
3234	158845	1
3234	545902	1
3234	26165	1
3234	549028	1
3235	518710	1
3235	375153	1
3235	308889	1
3235	218360	1
3237	282103	1
3237	312819	1
3238	449777	1
3238	73668	1
3240	46266	1
3240	248578	1
3240	81388	1
3240	139113	1
3241	432393	1
3241	238947	1
3241	457189	1
3241	149252	1
3241	523040	1
3242	235628	1
3242	35002	1
3242	105144	1
3242	439349	1
3243	575554	1
3243	357706	1
3244	147379	1
3246	213370	1
3246	97035	1
3246	78086	1
3246	345662	1
3247	301998	1
3249	547033	1
3249	510575	1
3249	310992	1
3250	259602	1
3250	427442	1
3250	557647	1
3251	427859	1
3251	400738	1
3252	475111	1
3252	353546	1
3253	530703	1
3253	332152	1
3253	194776	1
3255	303225	1
3255	433933	1
3255	99450	1
3256	385949	1
3256	226839	1
3256	434337	1
3257	574654	1
3257	478213	1
3257	356552	1
3257	74822	1
3258	96791	1
3258	469776	1
3261	4168	1
3261	368850	1
3261	473180	1
3261	31978	1
3261	69419	1
3261	114908	1
3262	385506	1
3265	115636	1
3270	365342	1
3272	406723	1
3272	525053	1
3272	60803	1
3272	580747	1
3272	395726	1
3274	141511	1
3274	432619	1
3274	450147	1
3275	251700	1
3278	233423	1
3278	599684	1
3278	21910	1
3278	42999	1
3279	2018	1
3279	121063	1
3280	231133	1
3280	290352	1
3280	173132	1
3280	23279	1
3280	293282	1
3281	471490	1
3282	524801	1
3282	67728	1
3282	254236	1
3282	10755	1
3282	9970	1
3286	153212	1
3286	510753	1
3287	78332	1
3287	291165	1
3287	14926	1
3289	407378	1
3289	93638	1
3290	324037	1
3290	117378	1
3290	223033	1
3292	395409	1
3292	206556	1
3292	326288	1
3295	394658	1
3295	37398	1
3295	209115	1
3295	40003	1
3295	485304	1
3295	269758	1
3297	127559	1
3297	271507	1
3298	207483	1
3299	114981	1
3299	199020	1
3299	393842	1
3299	420046	1
3299	150544	1
3299	138096	1
3299	272091	1
3299	491567	1
3299	52226	1
3299	599217	1
3299	71292	1
3299	502164	1
3299	62706	1
3299	353224	1
3299	355390	1
3299	41852	1
3299	390817	1
3299	302808	1
3301	311445	1
3302	235029	1
3302	392403	1
3302	525337	1
3302	182930	1
3303	457081	1
3303	453596	1
3303	188845	1
3307	446807	1
3307	484129	1
3309	239734	1
3309	290056	1
3309	54400	1
3313	78518	1
3313	412624	1
3313	284081	1
3314	279795	1
3314	349156	1
3314	144433	1
3314	190699	1
3314	157219	1
3314	54240	1
3314	126502	1
3314	586488	1
3314	507875	1
3314	244986	1
3314	269301	1
3314	393337	1
3314	256857	1
3314	406377	1
3315	114814	1
3315	462956	1
3315	248536	1
3316	176017	1
3317	448086	1
3317	208169	1
3317	597933	1
3318	593445	1
3318	340947	1
3318	210219	1
3319	543463	1
3319	82482	1
3322	128884	1
3322	427145	1
3324	247759	1
3326	404487	1
3326	208793	1
3327	176830	1
3327	371095	1
3328	580379	1
3328	331925	1
3328	293920	1
3328	240643	1
3329	473154	1
3329	252853	1
3329	90519	1
3330	328073	1
3332	249851	1
3332	462668	1
3332	152446	1
3333	430764	1
3333	451985	1
3333	366591	1
3336	266812	1
3336	374819	1
3337	504497	1
3337	206431	1
3337	439899	1
3338	516789	1
3338	66963	1
3338	520674	1
3338	358651	1
3338	42611	1
3339	548649	1
3340	122909	1
3340	468016	1
3340	255331	1
3340	123366	1
3340	210345	1
3341	464449	1
3341	313775	1
3341	434853	1
3341	463222	1
3341	128257	1
3342	308768	1
3343	451688	1
3343	232712	1
3343	384770	1
3345	339473	1
3345	506824	1
3345	432051	1
3345	444351	1
3345	87010	1
3345	516555	1
3345	591995	1
3345	284948	1
3345	435347	1
3345	488755	1
3345	278961	1
3345	560016	1
3345	45067	1
3345	461385	1
3345	315716	1
3345	281612	1
3346	515942	1
3348	335858	1
3348	195977	1
3349	575241	1
3349	499436	1
3349	276321	1
3351	494616	1
3351	213393	1
3351	50047	1
3351	317619	1
3351	481165	1
3351	516631	1
3352	555521	1
3352	403092	1
3354	523699	1
3354	504816	1
3354	474376	1
3355	108672	1
3356	447292	1
3358	353615	1
3359	501826	1
3359	420600	1
3359	215138	1
3359	337817	1
3359	368484	1
3359	282067	1
3359	499180	1
3360	262270	1
3360	70357	1
3360	212589	1
3361	125422	1
3361	222954	1
3361	258504	1
3364	486419	1
3364	562847	1
3364	400043	1
3364	26695	1
3366	172305	1
3366	129107	1
3367	356928	1
3367	483265	1
3367	589539	1
3368	509565	1
3368	307426	1
3368	365285	1
3370	118615	1
3370	545780	1
3373	33628	1
3376	421780	1
3376	217628	1
3376	50071	1
3376	382576	1
3376	47043	1
3376	345778	1
3376	534623	1
3377	282379	1
3377	460357	1
3377	433727	1
3377	419499	1
3377	480419	1
3377	219613	1
3377	405837	1
3377	259919	1
3377	17110	1
3377	301698	1
3377	316631	1
3378	448790	1
3378	506194	1
3378	265177	1
3378	501432	1
3378	184210	1
3378	561461	1
3378	417091	1
3378	210676	1
3378	176397	1
3378	9152	1
3378	383870	1
3378	154180	1
3380	55701	1
3381	36375	1
3383	528430	1
3383	53755	1
3383	351446	1
3383	111764	1
3383	458930	1
3383	107841	1
3383	199598	1
3383	362518	1
3383	168278	1
3383	563482	1
3383	344378	1
3383	163043	1
3384	339545	1
3385	435940	1
3385	104492	1
3386	185104	1
3386	521233	1
3386	375877	1
3386	546378	1
3386	347874	1
3386	257495	1
3386	561968	1
3387	442968	1
3387	65034	1
3389	487154	1
3389	14463	1
3391	281491	1
3392	52684	1
3392	206544	1
3392	400910	1
3392	346064	1
3392	497596	1
3392	467780	1
3392	547050	1
3392	402984	1
3393	175889	1
3393	490386	1
3395	559522	1
3395	344380	1
3398	259890	1
3399	450740	1
3399	311607	1
3400	251649	1
3401	53225	1
3402	113651	1
3402	363691	1
3402	152279	1
3408	61962	1
3409	92072	1
3411	445869	1
3411	551984	1
3411	357455	1
3411	497801	1
3412	425888	1
3412	543254	1
3412	352589	1
3415	149341	1
3415	587711	1
3416	417286	1
3416	197108	1
3417	396679	1
3417	399366	1
3418	148141	1
3418	229118	1
3418	429704	1
3420	76285	1
3420	513827	1
3420	269061	1
3422	456126	1
3422	572507	1
3423	209838	1
3424	594529	1
3425	150171	1
3425	31603	1
3426	58855	1
3426	452562	1
3427	403077	1
3428	184524	1
3429	29360	1
3429	565676	1
3431	81416	1
3431	587580	1
3432	310361	1
3432	574585	1
3432	428150	1
3432	457945	1
3433	298009	1
3433	476173	1
3433	304452	1
3434	244318	1
3436	517510	1
3436	175537	1
3437	397175	1
3438	306166	1
3438	360434	1
3438	352013	1
3438	135536	1
3439	540292	1
3439	501214	1
3440	580980	1
3440	185434	1
3440	31509	1
3440	203271	1
3442	286654	1
3443	486440	1
3443	504999	1
3444	172872	1
3452	169076	1
3452	471704	1
3454	194899	1
3454	408434	1
3455	66119	1
3455	382505	1
3457	152753	1
3457	550339	1
3457	460850	1
3457	499548	1
3458	449001	1
3458	406623	1
3458	527231	1
3458	597929	1
3459	391360	1
3459	84267	1
3459	88013	1
3460	471957	1
3460	70305	1
3463	444796	1
3463	108876	1
3463	260916	1
3463	140116	1
3463	517874	1
3466	546288	1
3466	201705	1
3466	125482	1
3466	288061	1
3466	563959	1
3466	137459	1
3467	271658	1
3467	151098	1
3467	574398	1
3471	447354	1
3474	121187	1
3474	18889	1
3475	452075	1
3475	226337	1
3475	354815	1
3476	95889	1
3476	65235	1
3476	435023	1
3476	354638	1
3476	63296	1
3476	189406	1
3476	249320	1
3476	339854	1
3476	192421	1
3476	91870	1
3476	335606	1
3476	83536	1
3476	326413	1
3476	110635	1
3476	150514	1
3476	272116	1
3476	503740	1
